Id,Source,Target,Type,Weight
6215,4898,4966,directed,1
6216,4898,4967,directed,1
6217,4898,4968,directed,1
6218,4898,5059,directed,1
6219,4898,5107,directed,1
6220,4898,4971,directed,1
6221,4898,5108,directed,1
6222,4898,4973,directed,1
6223,4898,4974,directed,1
6224,4898,5463,directed,1
6225,4898,4976,directed,1
6226,4898,4977,directed,1
6227,4898,4978,directed,1
6228,4898,4979,directed,1
6229,4898,4980,directed,1
6230,4898,4981,directed,1
6231,4898,5070,directed,1
6232,4898,5124,directed,1
6233,4898,4984,directed,1
6234,4898,4985,directed,1
6235,4898,4986,directed,1
6236,4898,4987,directed,1
6237,4898,4988,directed,1
6238,4898,4999,directed,1
6239,4898,5130,directed,1
6240,4898,5131,directed,1
6241,4898,4992,directed,1
6242,4898,4993,directed,1
6243,4898,5054,directed,1
6244,4898,5133,directed,1
6245,4898,4996,directed,1
6246,4898,4997,directed,1
6247,4898,4998,directed,1
6248,4898,4999,directed,1
6249,4898,5000,directed,1
6250,4898,5001,directed,1
6251,4898,5002,directed,1
6252,4898,5003,directed,1
6253,4898,5064,directed,1
6254,4898,5005,directed,1
6255,4898,5006,directed,1
6256,4898,5007,directed,1
6257,4898,5066,directed,1
6258,4898,5009,directed,1
6259,4898,5010,directed,1
6260,4898,5011,directed,1
6261,4898,5012,directed,1
6262,4898,5013,directed,1
6263,4898,5491,directed,1
6264,4898,5148,directed,1
6265,4898,5016,directed,1
6266,4898,5017,directed,1
6267,4898,5071,directed,1
6268,4898,5475,directed,1
6269,4898,5020,directed,1
6270,4898,5152,directed,1
6271,4898,5022,directed,1
6272,4898,5023,directed,1
6273,4898,5024,directed,1
6274,4898,5155,directed,1
6275,4898,5158,directed,1
6276,4898,5027,directed,1
6277,4898,5160,directed,1
6278,4898,5029,directed,1
6279,4898,5030,directed,1
6280,4898,5163,directed,1
6281,4898,5032,directed,1
6282,4898,5058,directed,1
6283,4898,5166,directed,1
6284,4898,5035,directed,1
6285,4898,5036,directed,1
6286,4898,5037,directed,1
6287,4898,5038,directed,1
6288,4898,5065,directed,1
6289,4898,5173,directed,1
6290,4898,5041,directed,1
6291,4898,5042,directed,1
6292,4898,5175,directed,1
6293,4898,5044,directed,1
6294,4898,5177,directed,1
6295,4898,5046,directed,1
6296,4898,5047,directed,1
6297,4898,5073,directed,1
6298,4898,5049,directed,1
6299,4898,5050,directed,1
6300,4898,5051,directed,1
6301,4898,5052,directed,1
6302,4898,5103,directed,1
6303,4898,5054,directed,1
6304,4898,5055,directed,1
6305,4898,5056,directed,1
6306,4898,5057,directed,1
6307,4898,5058,directed,1
6308,4898,5059,directed,1
6309,4898,5060,directed,1
6310,4898,5061,directed,1
6311,4898,5062,directed,1
6312,4898,5063,directed,1
6313,4898,5064,directed,1
6314,4898,5065,directed,1
6315,4898,5066,directed,1
6316,4898,5067,directed,1
6317,4898,5068,directed,1
6318,4898,5069,directed,1
6319,4898,5070,directed,1
6320,4898,5071,directed,1
6321,4898,5072,directed,1
6322,4898,5073,directed,1
6323,4898,5074,directed,1
6324,4898,5075,directed,1
6325,4898,5076,directed,1
6326,4898,5077,directed,1
6327,4898,5078,directed,1
6328,4898,5493,directed,1
6329,4898,5080,directed,1
6330,4898,5081,directed,1
6331,4898,5485,directed,1
6332,4898,5083,directed,1
6333,4898,5486,directed,1
6334,4898,5477,directed,1
6335,4898,5086,directed,1
6336,4898,5087,directed,1
6337,4898,5088,directed,1
6338,4898,5089,directed,1
6339,4898,5090,directed,1
6340,4898,5091,directed,1
6341,4898,5092,directed,1
6342,4898,5093,directed,1
6343,4898,5094,directed,1
6344,4898,5487,directed,1
6345,4898,5096,directed,1
6346,4898,5097,directed,1
6347,4898,5098,directed,1
6348,4898,5490,directed,1
6349,4898,5100,directed,1
6350,4898,5101,directed,1
6351,4898,5102,directed,1
6352,4898,5103,directed,1
6353,4898,5104,directed,1
6354,4898,5105,directed,1
6355,4898,5106,directed,1
6356,4898,5107,directed,1
6357,4898,5108,directed,1
6358,4898,5109,directed,1
6359,4898,5110,directed,1
6360,4898,5463,directed,1
6361,4898,5112,directed,1
6362,4898,5113,directed,1
6363,4898,5114,directed,1
6364,4898,5115,directed,1
6365,4898,5116,directed,1
6366,4898,5117,directed,1
6367,4898,5492,directed,1
6368,4898,5119,directed,1
6369,4898,5120,directed,1
6370,4898,5121,directed,1
6371,4898,5122,directed,1
6372,4898,5123,directed,1
6373,4898,5124,directed,1
6374,4898,5488,directed,1
6375,4898,5126,directed,1
6376,4898,5127,directed,1
6377,4898,5128,directed,1
6378,4898,5129,directed,1
6379,4898,5130,directed,1
6380,4898,5131,directed,1
6381,4898,5132,directed,1
6382,4898,5133,directed,1
6383,4898,5134,directed,1
6384,4898,5135,directed,1
6385,4898,5136,directed,1
6386,4898,5137,directed,1
6387,4898,5138,directed,1
6388,4898,5139,directed,1
6389,4898,5140,directed,1
6390,4898,5141,directed,1
6391,4898,5142,directed,1
6392,4898,5143,directed,1
6393,4898,5144,directed,1
6394,4898,5489,directed,1
6395,4898,5491,directed,1
6396,4898,5147,directed,1
6397,4898,5148,directed,1
6398,4898,5149,directed,1
6399,4898,5150,directed,1
6400,4898,5475,directed,1
6401,4898,5152,directed,1
6402,4898,5153,directed,1
6403,4898,5154,directed,1
6404,4898,5155,directed,1
6405,4898,5156,directed,1
6406,4898,5157,directed,1
6407,4898,5158,directed,1
6408,4898,5159,directed,1
6409,4898,5160,directed,1
6410,4898,5161,directed,1
6411,4898,5162,directed,1
6412,4898,5163,directed,1
6413,4898,5164,directed,1
6414,4898,5165,directed,1
6415,4898,5166,directed,1
6416,4898,5167,directed,1
6417,4898,5168,directed,1
6418,4898,5169,directed,1
6419,4898,5170,directed,1
6420,4898,5171,directed,1
6421,4898,5172,directed,1
6422,4898,5173,directed,1
6423,4898,5174,directed,1
6424,4898,5175,directed,1
6425,4898,5176,directed,1
6426,4898,5177,directed,1
6427,4898,5178,directed,1
6428,4898,5179,directed,1
6429,4888,5180,directed,1
6430,4888,5181,directed,1
6431,4888,5182,directed,1
6432,4888,5183,directed,1
6433,4888,5184,directed,1
6434,4888,5185,directed,1
6435,4888,5186,directed,1
6436,4888,5187,directed,1
6437,4888,5188,directed,1
6438,4888,5189,directed,1
6439,4888,5190,directed,1
6440,4888,5471,directed,1
6441,4888,5472,directed,1
6442,4888,5484,directed,1
6443,4888,5474,directed,1
6444,5195,5196,directed,1
6445,5195,5197,directed,1
6446,5195,5198,directed,1
6447,5195,5224,directed,1
6448,5195,5405,directed,1
6449,5195,5201,directed,1
6450,5195,5202,directed,1
6451,5195,5203,directed,1
6452,5195,5449,directed,1
6453,5195,5205,directed,1
6454,5195,5206,directed,1
6455,5195,5207,directed,1
6456,5195,5208,directed,1
6457,5195,5426,directed,1
6458,5195,5210,directed,1
6459,5195,5211,directed,1
6460,5195,5212,directed,1
6461,5195,5213,directed,1
6462,5195,5214,directed,1
6463,5195,5215,directed,1
6464,5195,5216,directed,1
6465,5195,5217,directed,1
6466,5195,5269,directed,1
6467,5195,5219,directed,1
6468,5195,5220,directed,1
6469,5195,5221,directed,1
6470,5195,5222,directed,1
6471,5195,5223,directed,1
6472,5195,5224,directed,1
6473,5195,5400,directed,1
6474,5195,5401,directed,1
6475,5195,5227,directed,1
6476,5195,5228,directed,1
6477,5195,5311,directed,1
6478,5195,5230,directed,1
6479,5195,5405,directed,1
6480,5195,5407,directed,1
6481,5195,5408,directed,1
6482,5195,5409,directed,1
6483,5195,5410,directed,1
6484,5195,5411,directed,1
6485,5195,5412,directed,1
6486,5195,5238,directed,1
6487,5195,5239,directed,1
6488,5195,5240,directed,1
6489,5195,5241,directed,1
6490,5195,5242,directed,1
6491,5195,5243,directed,1
6492,5195,5244,directed,1
6493,5195,5415,directed,1
6494,5195,5246,directed,1
6495,5195,5247,directed,1
6496,5195,5248,directed,1
6497,5195,5249,directed,1
